brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,group_count,group_median,group_q1,group_q3,group_iqr,lower_bound,upper_bound,eligible_for_detection,price_anomaly,anomaly_reason,price_deviation_percentage,review_label,review_reason,review_confidence,review_notes
DATSUN,REDI-GO,2016,800,MANUAL,PETROL,99000,MATARA,2025-01-27,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,26,8,26.875,25.79166667,28.6875,2.895833333,21.44791667,33.03125,TRUE,FALSE,within_comparable_range,-3.255813953,appears_normal,price is within practical market variation for comparable listings,high,"Price 26 vs group median 26.875 (-3.3%); mileage 99000 km, year 2016, and used condition are consistent with the comparison group (n=8)."
SUZUKI,WAGON R,2015,650,AUTOMATIC,HYBRID,110000,KELANIYA,2025-01-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.25,19,53.9,52.74666667,56,3.253333333,47.86666667,60.88,TRUE,FALSE,within_comparable_range,2.504638219,insufficient_evidence,limited or heterogeneous comparable group prevents a confident judgment,low,"Price 55.25 vs group median 53.9 (+2.5%); group n=19 and/or broad/degenerate bounds limit confidence, so this is not escalated without more listing context."
TOYOTA,VITZ KSP90,2008,1000,AUTOMATIC,PETROL,187000,KESBEWA,2025-01-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.5,21,56.41176471,55,57.5,2.5,51.25,61.25,TRUE,FALSE,within_comparable_range,1.929092805,appears_normal,price is within practical market variation for comparable listings,high,"Price 57.5 vs group median 56.41176471 (+1.9%); mileage 187000 km, year 2008, and used condition are consistent with the comparison group (n=21)."
TOYOTA,VITZ,2016,1000,AUTOMATIC,PETROL,99000,MALABE,2025-02-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,74.75,56,77.56627907,75.7875,78.6375,2.85,71.5125,82.9125,TRUE,FALSE,within_comparable_range,-3.630803364,appears_normal,price is within practical market variation for comparable listings,high,"Price 74.75 vs group median 77.56627907 (-3.6%); mileage 99000 km, year 2016, and used condition are consistent with the comparison group (n=56)."
SUZUKI,SWIFT CENTER ANTENNA,2004,1320,AUTOMATIC,PETROL,231000,KANDY,2024-12-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,38.9,8,39.51785714,39.3625,39.925,0.5625,38.51875,40.76875,TRUE,FALSE,within_comparable_range,-1.563488477,appears_normal,price is within practical market variation for comparable listings,high,"Price 38.9 vs group median 39.51785714 (-1.6%); mileage 231000 km, year 2004, and used condition are consistent with the comparison group (n=8)."
HYUNDAI,SONATA,2000,2000,AUTOMATIC,PETROL,275000,MALABE,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,22.95,6,18.4625,18.025,21.9375,3.9125,12.15625,27.80625,TRUE,FALSE,within_comparable_range,24.30602573,appears_normal,price is within practical market variation for comparable listings,high,"Price 22.95 vs group median 18.4625 (+24.3%); mileage 275000 km, year 2000, and used condition are consistent with the comparison group (n=6)."
SUZUKI,MARUTI,2004,800,MANUAL,PETROL,231000,KURUNEGALA,2025-01-26,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,15.185,20,15.185,14.9375,15.185,0.2475,14.56625,15.55625,TRUE,FALSE,within_comparable_range,0,insufficient_evidence,limited or heterogeneous comparable group prevents a confident judgment,low,"Price 15.185 vs group median 15.185 (+0.0%); group n=20 and/or broad/degenerate bounds limit confidence, so this is not escalated without more listing context."
TOYOTA,VITZ,2017,1000,AUTOMATIC,PETROL,88000,GALLE,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,86,25,84.1,83.75,85.75,2,80.75,88.75,TRUE,FALSE,within_comparable_range,2.25921522,appears_normal,price is within practical market variation for comparable listings,high,"Price 86 vs group median 84.1 (+2.3%); mileage 88000 km, year 2017, and used condition are consistent with the comparison group (n=25)."
NISSAN,LEAF,2014,1500,AUTOMATIC,ELECTRIC,121000,KURUNEGALA,2025-01-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,46.5,9,54,49.75,58,8.25,37.375,70.375,TRUE,FALSE,within_comparable_range,-13.88888889,appears_normal,price is within practical market variation for comparable listings,high,"Price 46.5 vs group median 54 (-13.9%); mileage 121000 km, year 2014, and used condition are consistent with the comparison group (n=9)."
PERODUA,VIVA ELITE,2012,1000,AUTOMATIC,PETROL,143000,KURUNEGALA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,42.03611111,39,42.5,40.625,43.875,3.25,35.75,48.75,TRUE,FALSE,within_comparable_range,-1.091503268,insufficient_evidence,limited or heterogeneous comparable group prevents a confident judgment,low,"Price 42.03611111 vs group median 42.5 (-1.1%); group n=39 and/or broad/degenerate bounds limit confidence, so this is not escalated without more listing context."
MICRO,PANDA CROSS,2015,1300,MANUAL,PETROL,110000,KURUNEGALA,2025-01-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,35,6,34.85,34.775,34.8875,0.1125,34.60625,35.05625,TRUE,FALSE,within_comparable_range,0.4304160689,appears_normal,price is within practical market variation for comparable listings,high,"Price 35 vs group median 34.85 (+0.4%); mileage 110000 km, year 2015, and used condition are consistent with the comparison group (n=6)."
TOYOTA,AXIO WXB,2018,1500,AUTOMATIC,HYBRID,77000,NEGOMBO,2025-01-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,157.05,11,157.05,155.5,158.375,2.875,151.1875,162.6875,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 157.05 vs group median 157.05 (+0.0%); mileage 77000 km, year 2018, and used condition are consistent with the comparison group (n=11)."
TOYOTA,BELTA,2008,1000,AUTOMATIC,PETROL,187000,GAMPAHA,2025-01-24,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,61.5,17,62.5,58.5,64.5,6,49.5,73.5,TRUE,FALSE,within_comparable_range,-1.6,appears_normal,price is within practical market variation for comparable listings,high,"Price 61.5 vs group median 62.5 (-1.6%); mileage 187000 km, year 2008, and used condition are consistent with the comparison group (n=17)."
TOYOTA,AXIO,2015,1500,AUTOMATIC,PETROL,110000,KURUNEGALA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,112.6363636,35,112.6363636,112.6363636,112.6363636,0,112.6363636,112.6363636,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 112.6363636 vs group median 112.6363636 (+0.0%); mileage 110000 km, year 2015, and used condition are consistent with the comparison group (n=35)."
HONDA,FIT GP5 L GRADE,2013,1500,AUTOMATIC,HYBRID,132000,KESBEWA,2024-12-06,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,78.34,9,78.34,78.34,79.8,1.46,76.15,81.99,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 78.34 vs group median 78.34 (+0.0%); mileage 132000 km, year 2013, and used condition are consistent with the comparison group (n=9)."
HYUNDAI,EON,2017,800,MANUAL,PETROL,88000,COLOMBO,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,31.5,5,36.5,32,37.5,5.5,23.75,45.75,TRUE,FALSE,within_comparable_range,-13.69863014,appears_normal,price is within practical market variation for comparable listings,high,"Price 31.5 vs group median 36.5 (-13.7%); mileage 88000 km, year 2017, and used condition are consistent with the comparison group (n=5)."
SUZUKI,WAGON R,2017,660,AUTOMATIC,HYBRID,88000,KADAWATHA,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.5,46,60.64038462,60,62.975,2.975,55.5375,67.4375,TRUE,FALSE,within_comparable_range,-3.52963562,insufficient_evidence,limited or heterogeneous comparable group prevents a confident judgment,low,"Price 58.5 vs group median 60.64038462 (-3.5%); group n=46 and/or broad/degenerate bounds limit confidence, so this is not escalated without more listing context."
SUZUKI,WAGON R STINGRAY,2018,660,AUTOMATIC,HYBRID,77000,COLOMBO,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,71.75,130,71.35609744,70,71.8625,1.8625,67.20625,74.65625,TRUE,FALSE,within_comparable_range,0.5520236884,appears_normal,price is within practical market variation for comparable listings,high,"Price 71.75 vs group median 71.35609744 (+0.6%); mileage 77000 km, year 2018, and used condition are consistent with the comparison group (n=130)."
SUZUKI,WAGON R STINGRAY J STYLE,2014,650,AUTOMATIC,PETROL,121000,MATARA,2025-01-07,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56,14,56.69444444,56.5,56.92361111,0.4236111111,55.86458333,57.55902778,TRUE,FALSE,within_comparable_range,-1.22488976,appears_normal,price is within practical market variation for comparable listings,high,"Price 56 vs group median 56.69444444 (-1.2%); mileage 121000 km, year 2014, and used condition are consistent with the comparison group (n=14)."
PERODUA,VIVA ELITE PREMIUM,2011,1000,AUTOMATIC,PETROL,154000,COLOMBO,2025-01-07,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,38,10,42.3,40.3375,43.3625,3.025,35.8,47.9,TRUE,FALSE,within_comparable_range,-10.16548463,appears_normal,price is within practical market variation for comparable listings,high,"Price 38 vs group median 42.3 (-10.2%); mileage 154000 km, year 2011, and used condition are consistent with the comparison group (n=10)."
SUZUKI,SPACIA CUSTOM Z,2017,650,AUTOMATIC,HYBRID,88000,GALLE,2025-01-08,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,61.96666667,10,62.43333333,61.96666667,68.925,6.958333333,51.52916667,79.3625,TRUE,FALSE,within_comparable_range,-0.7474639616,probably_anomaly,price is outside comparable range with supporting vehicle context,medium,Price 61.96666667 vs group median 62.43333333 (-0.7%); 88000 km mileage was considered against same-vehicle comparables (group n=10) and the deviation is not well supported.
PERODUA,VIVA ELITE,2012,1000,AUTOMATIC,PETROL,143000,ANURADAPURA,2025-02-05,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,40,39,42.5,40.625,43.875,3.25,35.75,48.75,TRUE,FALSE,within_comparable_range,-5.882352941,appears_normal,price is within practical market variation for comparable listings,high,"Price 40 vs group median 42.5 (-5.9%); mileage 143000 km, year 2012, and used condition are consistent with the comparison group (n=39)."
TOYOTA,VITZ,2017,1000,AUTOMATIC,PETROL,88000,KELANIYA,2025-01-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,84.1,25,84.1,83.75,85.75,2,80.75,88.75,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 84.1 vs group median 84.1 (+0.0%); mileage 88000 km, year 2017, and used condition are consistent with the comparison group (n=25)."
NISSAN,BLUEBIRD,1999,1760,MANUAL,PETROL,286000,KURUNEGALA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,23.95,6,23.95,22.0075,23.95,1.9425,19.09375,26.86375,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 23.95 vs group median 23.95 (+0.0%); mileage 286000 km, year 1999, and used condition are consistent with the comparison group (n=6)."
TOYOTA,BELTA,2009,1000,AUTOMATIC,PETROL,176000,COLOMBO,2025-01-08,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,64.5,10,64.16666667,64,64.875,0.875,62.6875,66.1875,TRUE,FALSE,within_comparable_range,0.5194805195,appears_normal,price is within practical market variation for comparable listings,high,"Price 64.5 vs group median 64.16666667 (+0.5%); mileage 176000 km, year 2009, and used condition are consistent with the comparison group (n=10)."
PERODUA,VIVA ELITE PREMIUM,2011,1000,AUTOMATIC,PETROL,154000,COLOMBO,2025-01-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,45.5,10,42.3,40.3375,43.3625,3.025,35.8,47.9,TRUE,FALSE,within_comparable_range,7.56501182,appears_normal,price is within practical market variation for comparable listings,high,"Price 45.5 vs group median 42.3 (+7.6%); mileage 154000 km, year 2011, and used condition are consistent with the comparison group (n=10)."
TOYOTA,AXIO WXB,2017,1498,AUTOMATIC,PETROL,88000,COLOMBO,2025-01-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,139,21,138.6633333,138,139,1,136.5,140.5,TRUE,FALSE,within_comparable_range,0.2427942979,appears_normal,price is within practical market variation for comparable listings,high,"Price 139 vs group median 138.6633333 (+0.2%); mileage 88000 km, year 2017, and used condition are consistent with the comparison group (n=21)."
TOYOTA,DX WAGON,1986,1300,MANUAL,PETROL,429000,WENNAPPUWA,2025-02-01,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,13.25,7,11.9,11.125,13.25,2.125,7.9375,16.4375,TRUE,FALSE,within_comparable_range,11.34453782,appears_normal,price is within practical market variation for comparable listings,high,"Price 13.25 vs group median 11.9 (+11.3%); mileage 429000 km, year 1986, and used condition are consistent with the comparison group (n=7)."
SUZUKI,WAGON R FZ PREMIUM,2018,651,AUTOMATIC,PETROL,77000,AMBALANGODA,2025-01-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,66.25,7,66.25,65.7,66.625,0.925,64.3125,68.0125,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 66.25 vs group median 66.25 (+0.0%); mileage 77000 km, year 2018, and used condition are consistent with the comparison group (n=7)."
HYUNDAI,EON,2016,800,MANUAL,PETROL,99000,KULIYAPITIYA,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,36.5,10,34.03571429,33.12142857,36,2.878571429,28.80357143,40.31785714,TRUE,FALSE,within_comparable_range,7.240293809,appears_normal,price is within practical market variation for comparable listings,high,"Price 36.5 vs group median 34.03571429 (+7.2%); mileage 99000 km, year 2016, and used condition are consistent with the comparison group (n=10)."
TOYOTA,AXIO,2016,1500,AUTOMATIC,HYBRID,99000,EMBILIPITIYA,2024-12-08,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,120,9,120,120,120,0,120,120,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 120 vs group median 120 (+0.0%); mileage 99000 km, year 2016, and used condition are consistent with the comparison group (n=9)."
SUZUKI,ALTO,2014,800,MANUAL,PETROL,121000,COLOMBO,2025-01-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,31.75,24,31.60277778,31.4375,31.925,0.4875,30.70625,32.65625,TRUE,FALSE,within_comparable_range,0.4658521579,appears_normal,price is within practical market variation for comparable listings,high,"Price 31.75 vs group median 31.60277778 (+0.5%); mileage 121000 km, year 2014, and used condition are consistent with the comparison group (n=24)."
TOYOTA,COROLLA 141,2007,1600,AUTOMATIC,PETROL,198000,MAWANELLA,2025-01-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,72.5,9,64.75,64,68.5,4.5,57.25,75.25,TRUE,FALSE,within_comparable_range,11.96911197,appears_normal,price is within practical market variation for comparable listings,high,"Price 72.5 vs group median 64.75 (+12.0%); mileage 198000 km, year 2007, and used condition are consistent with the comparison group (n=9)."
TOYOTA,VITZ KSP90,2007,1000,AUTOMATIC,PETROL,198000,COLOMBO,2025-02-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.5,21,53.61875,52.75,54.5,1.75,50.125,57.125,TRUE,FALSE,within_comparable_range,1.643548199,appears_normal,price is within practical market variation for comparable listings,high,"Price 54.5 vs group median 53.61875 (+1.6%); mileage 198000 km, year 2007, and used condition are consistent with the comparison group (n=21)."
ISUZU,GEMINI,1988,1500,MANUAL,DIESEL,407000,GAMPAHA,2025-02-01,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,8.7,6,7.66875,7.3375,8.525,1.1875,5.55625,10.30625,TRUE,FALSE,within_comparable_range,13.44743276,appears_normal,price is within practical market variation for comparable listings,high,"Price 8.7 vs group median 7.66875 (+13.4%); mileage 407000 km, year 1988, and used condition are consistent with the comparison group (n=6)."
TOYOTA,AXIO,2017,1500,AUTOMATIC,PETROL,88000,GAMPAHA,2025-01-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,138,7,138,138,138,0,138,138,TRUE,FALSE,within_comparable_range,0,insufficient_evidence,limited or heterogeneous comparable group prevents a confident judgment,low,"Price 138 vs group median 138 (+0.0%); group n=7 and/or broad/degenerate bounds limit confidence, so this is not escalated without more listing context."
NISSAN,FB13,1993,1500,MANUAL,PETROL,352000,GAMPAHA,2025-01-21,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,11.4375,8,16.125,13.64330357,17.9,4.256696429,7.258258929,24.28504464,TRUE,FALSE,within_comparable_range,-29.06976744,appears_normal,price is within practical market variation for comparable listings,high,"Price 11.4375 vs group median 16.125 (-29.1%); mileage 352000 km, year 1993, and used condition are consistent with the comparison group (n=8)."
TOYOTA,VITZ,2007,1000,AUTOMATIC,PETROL,198000,COLOMBO,2024-12-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.75,75,53.81052632,52.825,54.5,1.675,50.3125,57.0125,TRUE,FALSE,within_comparable_range,-1.970852895,probably_anomaly,price is outside comparable range with supporting vehicle context,medium,Price 52.75 vs group median 53.81052632 (-2.0%); 198000 km mileage was considered against same-vehicle comparables (group n=75) and the deviation is not well supported.
NISSAN,N16,2001,1500,AUTOMATIC,PETROL,264000,KURUNEGALA,2024-12-06,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,38.9,7,38.53,38,38.715,0.715,36.9275,39.7875,TRUE,FALSE,within_comparable_range,0.9602906826,appears_normal,price is within practical market variation for comparable listings,high,"Price 38.9 vs group median 38.53 (+1.0%); mileage 264000 km, year 2001, and used condition are consistent with the comparison group (n=7)."
TOYOTA,AQUA,2015,1500,AUTOMATIC,PETROL,110000,BANDARAGAMA,2024-12-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,83.75,25,88.16578947,85.5,88.25,2.75,81.375,92.375,TRUE,FALSE,within_comparable_range,-5.008506701,appears_normal,price is within practical market variation for comparable listings,high,"Price 83.75 vs group median 88.16578947 (-5.0%); mileage 110000 km, year 2015, and used condition are consistent with the comparison group (n=25)."
TOYOTA,VITZ,2008,1000,AUTOMATIC,PETROL,187000,PILIYANDALA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.75,56,55.39868421,54.975,55.8125,0.8375,53.71875,57.06875,TRUE,FALSE,within_comparable_range,-1.170937938,appears_normal,price is within practical market variation for comparable listings,high,"Price 54.75 vs group median 55.39868421 (-1.2%); mileage 187000 km, year 2008, and used condition are consistent with the comparison group (n=56)."
SUZUKI,SWIFT,2004,1000,AUTOMATIC,PETROL,231000,HOMAGAMA,2024-12-31,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,AVAILABLE,42.5,35,41.5078125,40,42.625,2.625,36.0625,46.5625,TRUE,FALSE,within_comparable_range,2.39036326,appears_normal,price is within practical market variation for comparable listings,high,"Price 42.5 vs group median 41.5078125 (+2.4%); mileage 231000 km, year 2004, and used condition are consistent with the comparison group (n=35)."
TOYOTA,AXIO X GRADE,2007,1500,AUTOMATIC,PETROL,198000,PUTTALAM,2024-12-11,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,71.38,6,71.315,71.0625,72.145,1.0825,69.43875,73.76875,TRUE,FALSE,within_comparable_range,0.09114492042,appears_normal,price is within practical market variation for comparable listings,high,"Price 71.38 vs group median 71.315 (+0.1%); mileage 198000 km, year 2007, and used condition are consistent with the comparison group (n=6)."
TOYOTA,PREMIO,2013,1500,AUTOMATIC,PETROL,132000,KALUTARA,2025-01-04,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,129.1388889,13,129.1388889,128.5,129.75,1.25,126.625,131.625,TRUE,FALSE,within_comparable_range,0,appears_normal,price is within practical market variation for comparable listings,high,"Price 129.1388889 vs group median 129.1388889 (+0.0%); mileage 132000 km, year 2013, and used condition are consistent with the comparison group (n=13)."
KIA,RIO,2000,1500,AUTOMATIC,PETROL,275000,COLOMBO,2025-01-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,22.75,7,20.68,19.09,22.75,3.66,13.6,28.24,TRUE,FALSE,within_comparable_range,10.00967118,appears_normal,price is within practical market variation for comparable listings,high,"Price 22.75 vs group median 20.68 (+10.0%); mileage 275000 km, year 2000, and used condition are consistent with the comparison group (n=7)."
